AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
92 Kambalda Crescent,Fisher,2611,HOUSE,231,4,5,2,2,734.0,Ray White Canberra ,2022-03-03T00:00:00,2022-04-20T00:00:00,,,420000.0,1300000.0
28 Woralul Street,Waramanga,2611,HOUSE,150,2.5,4,2,2,866.0,Independent Woden,2022-02-01T00:00:00,2022-02-23T00:00:00,2022-04-20,SINGLE RESIDENTIAL DWELLING,467000.0,1100000.0
7 Kallara Close,Duffy,2611,HOUSE,121,5,3,1,1,748.0,Luton Properties Weston Creek and Molonglo Valley,2022-02-10T00:00:00,2022-03-10T00:00:00,2022-04-20,SINGLE RESIDENTIAL DWELLING,401000.0,1010000.0
18 Eleanora Street,Fisher,2611,HOUSE,110,2,3,1,1,802.0,VERV Property,2022-02-16T00:00:00,2022-03-10T00:00:00,2022-04-20,SINGLE RESIDENTIAL DWELLING,446000.0,1020000.0
128 Kalgoorlie Crescent,Fisher,2611,HOUSE,115,1,3,1,2,849.0,Blackshaw Weston Creek & Molonglo,2022-01-12T00:00:00,2022-02-05T00:00:00,2022-04-20,SINGLE RESIDENTIAL DWELLING,462000.0,925000.0
8 Pandanus Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,730.0,N/A,,2022-01-10T00:00:00,2022-04-20,SINGLE RESIDENTIAL DWELLING,,850000.0
43 Goodenia Street,Rivett,2611,HOUSE,,4,3,1,2,244.0,HIVE Property,2022-02-10T00:00:00,2022-02-28T00:00:00,2022-04-19,SINGLE RESIDENTIAL DWELLING,304000.0,664021.0
123 Bangalay Crescent,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,744.0,N/A,,2021-09-16T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,,0.0
56 Doyle Terrace,Chapman,2611,HOUSE,284,2,4,3,3,1005.0,Luton Properties Weston Creek and Molonglo Valley,2022-02-10T00:00:00,2022-03-05T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,600000.0,2095000.0
28 Chauvel Circle,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,3661.0,N/A,,2020-09-06T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,,0.0
74 Namatjira Drive,Stirling,2611,HOUSE,138,3.5,4,2,0,829.0,Hayman Partners,2022-02-03T00:00:00,2022-02-26T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,465000.0,920000.0
75 Nangor Street,Waramanga,2611,HOUSE,159,1,4,2,2,905.0,Luton Properties Weston Creek and Molonglo Valley,2022-01-13T00:00:00,2022-02-05T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,451000.0,1060000.0
4 Gamor Street,Waramanga,2611,HOUSE,245,2.5,5,2,2,737.0,Blackshaw Weston Creek & Molonglo,2021-11-24T00:00:00,2022-02-28T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,478000.0,1580000.0
14 Chauvel Circle,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,2299.0,N/A,,2021-12-05T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,,0.0
149 Kalgoorlie Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,712.0,N/A,,2003-06-27T00:00:00,2022-04-13,SINGLE RESIDENTIAL DWELLING,,130000.0
15 Emery Street,Chapman,2611,HOUSE,137,0.5,3,2,4,916.0,Hodgkinson Real Estate,2022-01-17T00:00:00,2022-02-05T00:00:00,2022-04-12,SINGLE RESIDENTIAL DWELLING,554000.0,1215000.0
5 Faulkner Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,806.0,N/A,,2021-11-27T00:00:00,2022-04-12,SINGLE RESIDENTIAL DWELLING,,0.0
18/121 Streeton Drive,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,28761.0,N/A,,2021-12-04T00:00:00,2022-04-12,MULTIPLE UNIT DWELLING,,880000.0
6 Woollum Crescent,Rivett,2611,HOUSE,95,1.5,3,1,1,695.0,Michael Potter Real Estate,2022-02-03T00:00:00,2022-02-19T00:00:00,2022-04-12,SINGLE RESIDENTIAL DWELLING,389000.0,870000.0
10 Sidaway Street,Chapman,2611,HOUSE,190,3,4,2,2,998.0,Independent Belconnen,2022-02-16T00:00:00,2022-03-05T00:00:00,2022-04-12,SINGLE RESIDENTIAL DWELLING,576000.0,1520000.0
4 Hamersley Place,Fisher,2611,HOUSE,273,2,6,3,2,1205.0,Ray White Canberra ,2021-11-11T00:00:00,2021-12-03T00:00:00,2022-04-11,SINGLE RESIDENTIAL DWELLING,621000.0,1640000.0
12/2 Bellette Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,2584.0,N/A,,2022-02-01T00:00:00,2022-04-11,MULTIPLE UNIT DWELLING,,742000.0
9 De Graaff Place,Holder,2611,HOUSE,158,3,4,2,2,1098.0,Blackshaw Woden,2021-11-17T00:00:00,2022-04-08T00:00:00,,,534000.0,1050000.0
43 Chevalier Street,Weston,2611,HOUSE,147,1.5,4,2,2,1120.0,Ray White Canberra ,2021-11-11T00:00:00,2021-11-28T00:00:00,2022-04-08,SINGLE RESIDENTIAL DWELLING,403000.0,1142500.0
27 Rene Street,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,839.0,N/A,,2022-02-15T00:00:00,2022-04-08,SINGLE RESIDENTIAL DWELLING,,0.0
2 Manton Place,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,923.0,N/A,,2021-08-04T00:00:00,2022-04-07,SINGLE RESIDENTIAL DWELLING,,0.0
2 Manton Place,Duffy,2611,HOUSE,240,1,4,2,3,923.0,Hayman Partners,2021-10-07T00:00:00,2021-10-19T00:00:00,2022-04-07,SINGLE RESIDENTIAL DWELLING,455000.0,1350000.0
9 Bryant Place,Weston,2611,HOUSE,128,1,3,2,2,698.0,Luton Properties Weston Creek and Molonglo Valley,2021-11-26T00:00:00,2022-02-18T00:00:00,2022-04-06,SINGLE RESIDENTIAL DWELLING,707000.0,1080000.0
79/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2021-10-20T00:00:00,2022-04-06,SELF CARE UNITS FOR AGED PERSONS,,0.0
29 Chevalier Street,Weston,2611,HOUSE,325,2.5,5,4,2,1100.0,home.byholly,2022-02-10T00:00:00,2022-02-25T00:00:00,2022-04-06,SINGLE RESIDENTIAL DWELLING,521000.0,1675000.0
10/24 Damala Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,10266.0,N/A,,2021-09-14T00:00:00,2022-04-06,MULTIPLE UNIT DWELLING,,0.0
31 Kallara Close,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,943.0,N/A,,2022-02-12T00:00:00,2022-04-06,SINGLE RESIDENTIAL DWELLING,,1036000.0
19/7 Hyndes Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,5315.0,N/A,,2022-02-23T00:00:00,2022-04-05,MULTIPLE UNIT DWELLING,,425000.0
33 Cargelligo Street,Duffy,2611,HOUSE,176,1.5,4,2,2,979.0,Belle Property Canberra,2021-12-02T00:00:00,2021-12-21T00:00:00,2022-04-05,SINGLE RESIDENTIAL DWELLING,518000.0,1205000.0
1/2 Avoca Place,Fisher,2611,APARTMENT,,0,3,2,1,545.0,One Agency Scott Crossman,2021-09-23T00:00:00,2022-02-10T00:00:00,2022-04-05,MULTIPLE UNIT DWELLING,1120000.0,500000.0
1/30 Ardlethan Street,Fisher,2611,DUPLEX,142,7.5,3,2,1,781.0,Belle Property Canberra,2021-11-04T00:00:00,2021-11-20T00:00:00,2022-04-04,MULTIPLE UNIT DWELLING,,1000000.0
9/30 Eungella Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,7255.0,N/A,,2022-01-24T00:00:00,2022-04-04,MULTIPLE UNIT DWELLING,,865000.0
135 Darwinia Terrace,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,858.0,N/A,,2020-04-22T00:00:00,2022-04-04,SINGLE RESIDENTIAL DWELLING,,615000.0
32 McConchie Circuit,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,848.0,N/A,,2021-11-04T00:00:00,2022-04-04,SINGLE RESIDENTIAL DWELLING,,1900000.0
22 Goodenia Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,684.0,N/A,,2022-03-16T00:00:00,2022-04-04,SINGLE RESIDENTIAL DWELLING,,880000.0
84 Dixon Drive,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,780.0,N/A,,2022-02-05T00:00:00,2022-04-01,SINGLE RESIDENTIAL DWELLING,,1155000.0
19 Kallara Close,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,694.0,N/A,,2022-03-01T00:00:00,2022-03-31,NON RETAIL COMMERCIAL USES,,940000.0
1 Algan Street,Waramanga,2611,HOUSE,,0.5,3,1,1,816.0,Belle Property Canberra,2022-02-03T00:00:00,2022-02-10T00:00:00,2022-03-31,SINGLE RESIDENTIAL DWELLING,421000.0,908000.0
13/1 Evergood Close,Weston,2611,TOWNHOUSE,93,3.5,2,2,1,9743.0,Independent Tuggeranong,2022-01-28T00:00:00,2022-02-19T00:00:00,2022-03-31,MULTIPLE UNIT DWELLING,,802000.0
46 Ballarat Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,854.0,N/A,,2022-02-05T00:00:00,2022-03-31,SINGLE RESIDENTIAL DWELLING,,1160000.0
16/17 Mather Street,Weston,2611,TOWNHOUSE,80,2.5,2,1,1,6326.0,Blackshaw Weston Creek & Molonglo,2021-12-09T00:00:00,2022-01-22T00:00:00,2022-03-31,MULTIPLE UNIT DWELLING,,652000.0
1/3 Tantangara Street,Duffy,2611,TOWNHOUSE,,6,3,2,2,1942.0,Michael Potter Real Estate,2022-01-28T00:00:00,2022-02-21T00:00:00,2022-03-31,MULTIPLE UNIT DWELLING,,950000.0
76 Hilder Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,751.0,N/A,,2021-11-06T00:00:00,2022-03-29,SINGLE RESIDENTIAL DWELLING,,1300000.0
68 Namatjira Drive,Stirling,2611,HOUSE,157,0.5,4,2,1,806.0,Hayman Partners,2022-01-20T00:00:00,2022-01-30T00:00:00,2022-03-29,SINGLE RESIDENTIAL DWELLING,465000.0,1240000.0
76 Hilder Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,751.0,N/A,,2021-08-10T00:00:00,2022-03-29,SINGLE RESIDENTIAL DWELLING,,0.0
5 Beaumont Close,Chapman,2611,HOUSE,242,1,4,2,2,1689.0,Hodgkinson Real Estate,2021-11-03T00:00:00,2021-11-09T00:00:00,2022-03-29,SINGLE RESIDENTIAL DWELLING,608000.0,1375000.0
29 Pearson Street,Holder,2611,HOUSE,,1,4,2,2,753.0,Edge Real Estate,2022-02-05T00:00:00,2022-02-08T00:00:00,2022-03-25,SINGLE RESIDENTIAL DWELLING,452000.0,1060000.0
6/65 Kambalda Crescent,Fisher,2611,HOUSE,187,3.5,4,2,2,7198.0,Hayman Partners,2021-11-18T00:00:00,2022-02-12T00:00:00,2022-03-25,MULTIPLE UNIT DWELLING,,986000.0
5 Fossey Street,Holder,2611,HOUSE,185,2,4,2,2,887.0,Blackshaw Woden,2022-01-25T00:00:00,2022-02-12T00:00:00,2022-03-25,SINGLE RESIDENTIAL DWELLING,468000.0,1350000.0
5 Rosebery Street,Fisher,2611,HOUSE,283,5,4,3,2,751.0,Hayman Partners,2022-01-07T00:00:00,2022-01-29T00:00:00,2022-03-25,SINGLE RESIDENTIAL DWELLING,434000.0,1385000.0
8 Wakelin Circuit,Weston,2611,HOUSE,127,1.5,3,1,1,879.0,Hayman Partners,2022-01-20T00:00:00,2022-01-26T00:00:00,2022-03-25,SINGLE RESIDENTIAL DWELLING,421000.0,1050000.0
43 Santalum Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,843.0,N/A,,2021-11-22T00:00:00,2022-03-24,SINGLE RESIDENTIAL DWELLING,,0.0
5/3 Tantangara Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,1942.0,N/A,,2022-02-18T00:00:00,2022-03-24,MULTIPLE UNIT DWELLING,,820000.0
3 Adinda Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,1116.0,N/A,,2021-05-25T00:00:00,2022-03-24,SINGLE RESIDENTIAL DWELLING,,810000.0
3 Adinda Street,Waramanga,2611,HOUSE,,1,5,3,2,1116.0,Hayman Partners,2019-09-05T00:00:00,2019-12-02T00:00:00,2022-03-24,SINGLE RESIDENTIAL DWELLING,473000.0,807000.0
28 Winstanley Street,Chapman,2611,HOUSE,380,3,5,3,2,1719.0,Blackshaw Manuka,2021-11-18T00:00:00,2021-12-11T00:00:00,2022-03-23,SINGLE RESIDENTIAL DWELLING,717000.0,1910000.0
12 Howarth Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1426.0,N/A,,2021-10-06T00:00:00,2022-03-23,SINGLE RESIDENTIAL DWELLING,,1455000.0
19 Tauchert Street,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,710.0,N/A,,2021-11-06T00:00:00,2022-03-22,SINGLE RESIDENTIAL DWELLING,,0.0
6 Coates Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,844.0,N/A,,2021-04-09T00:00:00,2022-03-21,SINGLE RESIDENTIAL DWELLING,,0.0
9 Jarrahdale Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,767.0,N/A,,2021-12-06T00:00:00,2022-03-21,SINGLE RESIDENTIAL DWELLING,,815000.0
17 Yiman Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-03-19T11:00:00,,,,961000.0
14A Croton Street,Rivett,2611,DUPLEX,,6,3,2,2,0.0,Blackshaw Woden,2022-03-03T00:00:00,2022-03-19T00:00:00,,,475000.0,861000.0
8 Fowles Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,870.0,N/A,,2021-05-30T00:00:00,2022-03-18,SINGLE RESIDENTIAL DWELLING,,0.0
7/1 Evergood Close,Weston,2611,TOWNHOUSE,94,2.5,2,1,1,9743.0,Luton Properties Weston Creek and Molonglo Valley,2021-12-16T00:00:00,2022-01-22T00:00:00,2022-03-18,MULTIPLE UNIT DWELLING,,705000.0
3 Rolfe Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,927.0,N/A,,2021-12-22T00:00:00,2022-03-18,SINGLE RESIDENTIAL DWELLING,,1250000.0
11 Moogerah Street,Duffy,2611,HOUSE,155,2,4,2,2,699.0,Luton Properties Weston Creek and Molonglo Valley,2022-02-25T00:00:00,2022-03-18T00:00:00,,,429000.0,1325000.0
6 Valli Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,800.0,N/A,,2021-12-18T00:00:00,2022-03-17,SINGLE RESIDENTIAL DWELLING,,1050000.0
3 Crowder Circuit,Stirling,2611,HOUSE,196,3.5,4,2,2,759.0,Hayman Partners,2021-12-03T00:00:00,2022-01-25T00:00:00,2022-03-17,SINGLE RESIDENTIAL DWELLING,484000.0,1065000.0
17 Martens Crescent,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,813.0,N/A,,2021-10-11T00:00:00,2022-03-17,SINGLE RESIDENTIAL DWELLING,,900000.0
5 Sheaffe Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,1080.0,N/A,,2021-12-08T00:00:00,2022-03-15,SINGLE RESIDENTIAL DWELLING,,0.0
148 Darwinia Terrace,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,327.0,N/A,,2022-02-08T00:00:00,2022-03-15,SINGLE RESIDENTIAL DWELLING,,770000.0
56 Heysen Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,885.0,N/A,,2022-02-24T00:00:00,2022-03-11,SINGLE RESIDENTIAL DWELLING,,0.0
16 Burdekin Street,Duffy,2611,HOUSE,,4,4,2,3,886.0,Edge Real Estate,2021-11-17T00:00:00,2021-12-10T00:00:00,2022-03-11,SINGLE RESIDENTIAL DWELLING,462000.0,1600000.0
8 Wollaston Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,692.0,N/A,,2021-12-09T00:00:00,2022-03-10,SINGLE RESIDENTIAL DWELLING,,965000.0
24 Perry Drive,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,812.0,N/A,,2021-12-11T00:00:00,2022-03-10,SINGLE RESIDENTIAL DWELLING,,1226000.0
10/30 Eungella Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,7255.0,N/A,,2021-11-22T00:00:00,2022-03-08,MULTIPLE UNIT DWELLING,,816000.0
39 Spowers Circuit,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,806.0,N/A,,2016-06-28T00:00:00,2022-03-08,SINGLE RESIDENTIAL DWELLING,,0.0
21 Andamooka Street,Fisher,2611,HOUSE,,0.5,6,2,2,1073.0,Blackshaw Manuka,2021-11-22T00:00:00,2021-12-20T00:00:00,2022-03-08,SINGLE RESIDENTIAL DWELLING,490000.0,1260000.0
26 Bunbury Street,Stirling,2611,HOUSE,,4,4,3,5,961.0,Luton Properties Gungahlin,2021-11-17T00:00:00,2021-12-11T00:00:00,2022-03-08,SINGLE RESIDENTIAL DWELLING,435000.0,1240000.0
41/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2022-02-17T00:00:00,2022-03-07,SELF CARE UNITS FOR AGED PERSONS,,492000.0
2 Dalabon Crescent,Waramanga,2611,HOUSE,200,4.5,5,3,2,976.0,Belle Property Canberra,2021-11-18T00:00:00,2021-12-11T00:00:00,2022-03-07,SINGLE RESIDENTIAL DWELLING,436000.0,1370000.0
2/30 Ardlethan Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,781.0,N/A,,2022-01-11T00:00:00,2022-03-07,MULTIPLE UNIT DWELLING,,500000.0
50 Bunbury Street,Stirling,2611,HOUSE,155,3.5,4,2,3,814.0,MARQ Property,2021-12-02T00:00:00,2021-12-18T00:00:00,2022-03-07,SINGLE RESIDENTIAL DWELLING,445000.0,1420000.0
52 Santalum Street,Rivett,2611,HOUSE,202,0.5,4,2,2,845.0,Bastion Property Group,2021-09-30T00:00:00,2021-10-16T00:00:00,2022-03-07,SINGLE RESIDENTIAL DWELLING,420000.0,1170000.0
12 Hyndes Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,810.0,N/A,,2022-02-09T00:00:00,2022-03-07,SINGLE RESIDENTIAL DWELLING,,1000000.0
19 Rosebery Street,Fisher,2611,HOUSE,251,2,4,2,2,884.0,Hayman Partners,2022-02-10T00:00:00,2022-03-05T00:00:00,,,485000.0,1260000.0
17 Somerset Street,Duffy,2611,HOUSE,,1,4,2,2,727.0,Jonny Warren Properties,2021-12-08T00:00:00,2021-12-18T00:00:00,2022-03-04,SINGLE RESIDENTIAL DWELLING,484000.0,1100000.0
5 Boucicault Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,696.0,N/A,,2021-10-06T00:00:00,2022-03-04,SINGLE RESIDENTIAL DWELLING,,0.0
3 Bingara Place,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,764.0,N/A,,2021-11-23T00:00:00,2022-03-04,SINGLE RESIDENTIAL DWELLING,,475000.0
9 Eleanora Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,973.0,N/A,,2022-01-17T00:00:00,2022-03-03,SINGLE RESIDENTIAL DWELLING,,1030000.0
36 Nullagine Street,Fisher,2611,HOUSE,186,2,4,2,1,708.0,Hayman Partners,2021-11-25T00:00:00,2021-12-08T00:00:00,2022-03-03,SINGLE RESIDENTIAL DWELLING,434000.0,1300000.0
63 Nangor Street,Waramanga,2611,HOUSE,,1,2,1,0,733.0,Blackshaw Woden,2022-01-11T00:00:00,2022-02-01T00:00:00,2022-03-03,SINGLE RESIDENTIAL DWELLING - DUAL OCC,421000.0,860000.0
1 Banvard Place,Chapman,2611,HOUSE,197,1.5,4,2,0,999.0,Luton Properties Manuka,2022-02-02T00:00:00,2022-03-03T00:00:00,,,,1600000.0
17 Eildon Place,Duffy,2611,HOUSE,,4,4,3,2,884.0,Luton Properties Manuka,2021-11-29T00:00:00,2021-12-11T00:00:00,2022-03-03,SINGLE RESIDENTIAL DWELLING,550000.0,1800000.0
3/93 Burrinjuck Crescent,Duffy,2611,APARTMENT,,6,2,2,1,1545.0,Fuse Property,2021-11-08T00:00:00,2021-12-08T00:00:00,2022-03-03,MULTIPLE UNIT DWELLING,,500000.0
27 Mackie Crescent,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,703.0,N/A,,2020-12-01T00:00:00,2022-03-02,SINGLE RESIDENTIAL DWELLING,,0.0
99/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2022-01-17T00:00:00,2022-03-02,SELF CARE UNITS FOR AGED PERSONS,,455000.0
8 Molvig Street,Weston,2611,HOUSE,196,5,4,2,2,945.0,Blackshaw Manuka,2021-11-25T00:00:00,2021-12-17T00:00:00,2022-03-02,SINGLE RESIDENTIAL DWELLING,444000.0,1394000.0
33 Sheaffe Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,787.0,N/A,,2020-02-03T00:00:00,2022-03-02,SINGLE RESIDENTIAL DWELLING,,0.0
33 Sheaffe Street,Holder,2611,HOUSE,171,1,4,2,2,787.0,Independent Woden,2021-11-11T00:00:00,2021-12-01T00:00:00,2022-03-02,SINGLE RESIDENTIAL DWELLING,440000.0,1080000.0
37 Andamooka Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,867.0,N/A,,2021-08-11T00:00:00,2022-03-01,SINGLE RESIDENTIAL DWELLING,,820000.0
12 Lochee Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,827.0,N/A,,2021-06-13T00:00:00,2022-02-28,SINGLE RESIDENTIAL DWELLING,,0.0
10 Fossey Street,Holder,2611,HOUSE,124,1,3,1,1,894.0,Hayman Partners,2021-12-02T00:00:00,2021-12-17T00:00:00,2022-02-28,SINGLE RESIDENTIAL DWELLING,479000.0,905000.0
14B Croton Street,Rivett,2611,DUPLEX,,6,3,2,2,0.0,Blackshaw Woden,2022-02-10T00:00:00,2022-02-26T00:00:00,,,228000.0,854000.0
8/93 Burrinjuck Crescent,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,1545.0,N/A,,2020-11-20T00:00:00,2022-02-24,MULTIPLE UNIT DWELLING,,0.0
86/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2021-12-23T00:00:00,2022-02-23,SELF CARE UNITS FOR AGED PERSONS,,460000.0
86/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2021-05-31T00:00:00,2022-02-23,SELF CARE UNITS FOR AGED PERSONS,,0.0
1/30 Ardlethan Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,781.0,N/A,,2022-01-11T00:00:00,2022-02-22,MULTIPLE UNIT DWELLING,,500000.0
67 Nangor Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,813.0,N/A,,2020-12-03T00:00:00,2022-02-22,SINGLE RESIDENTIAL DWELLING,,825000.0
135 Darwinia Terrace,Rivett,2611,HOUSE,0,1,4,2,2,858.0,LJ Hooker Manuka,2021-11-18T00:00:00,2021-12-04T00:00:00,2022-02-22,SINGLE RESIDENTIAL DWELLING,451000.0,1125000.0
10 Bendigo Street,Fisher,2611,HOUSE,101,4.5,3,1,1,685.0,Hayman Partners,2021-10-21T00:00:00,2021-11-29T00:00:00,2022-02-22,SINGLE RESIDENTIAL DWELLING,373000.0,880000.0
2/75 Hilder Street,Weston,2611,HOUSE,,6,3,3,2,831.0,HIVE Property,2021-08-31T00:00:00,2021-09-25T00:00:00,2022-02-22,MULTIPLE UNIT DWELLING,,1331000.0
1 Warragamba Avenue,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,875.0,N/A,,2021-11-25T00:00:00,2022-02-21,SINGLE RESIDENTIAL DWELLING,,925000.0
6 Beaumont Close,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1302.0,N/A,,2021-12-22T00:00:00,2022-02-21,SINGLE RESIDENTIAL DWELLING,,900000.0
107 Kalgoorlie Crescent,Fisher,2611,HOUSE,,2,4,2,2,825.0,Blackshaw Manuka,2021-11-12T00:00:00,2021-11-26T00:00:00,2022-02-21,SINGLE RESIDENTIAL DWELLING,445000.0,1050000.0
2 Warner Place,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,865.0,N/A,,2022-01-13T00:00:00,2022-02-21,SINGLE RESIDENTIAL DWELLING,,995000.0
5 Burrinjuck Crescent,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,772.0,N/A,,2021-07-08T00:00:00,2022-02-18,SINGLE RESIDENTIAL DWELLING,,0.0
73 Sidaway Street,Chapman,2611,HOUSE,350,4.5,5,3,4,917.0,Belle Property Canberra,2021-10-13T00:00:00,2021-11-01T00:00:00,2022-02-18,SINGLE RESIDENTIAL DWELLING,543000.0,2270000.0
28 Kambalda Crescent,Fisher,2611,HOUSE,146,5,4,1,2,867.0,Hayman Partners,2020-10-29T00:00:00,2020-11-12T00:00:00,2022-02-18,SINGLE RESIDENTIAL DWELLING,381000.0,785000.0
40 McKail Crescent,Stirling,2611,HOUSE,353,3,5,3,3,1013.0,Luton Properties Weston Creek and Molonglo Valley,2021-09-30T00:00:00,2021-10-21T00:00:00,2022-02-18,SINGLE RESIDENTIAL DWELLING,535000.0,1597000.0
15 Emery Street,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,916.0,N/A,,2018-08-27T00:00:00,2022-02-18,SINGLE RESIDENTIAL DWELLING,,0.0
35 Spowers Circuit,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,818.0,N/A,,2012-12-26T00:00:00,2022-02-17,SINGLE RESIDENTIAL DWELLING,,0.0
5 Bingara Place,Fisher,2611,HOUSE,0,4,4,2,2,769.0,LJ Hooker Kaleen,2021-10-15T00:00:00,2021-11-03T00:00:00,2022-02-17,SINGLE RESIDENTIAL DWELLING,396000.0,1365000.0
18 Rivett Place,Rivett,2611,RETAIL,,,0,0,0,446.0,Dawson Commercial Pty Ltd,2021-08-06T00:00:00,2021-10-26T00:00:00,2022-02-17,SHOP,203000.0,2325000.0
157 Streeton Drive,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,896.0,N/A,,2021-11-06T00:00:00,2022-02-17,SINGLE RESIDENTIAL DWELLING,,1015000.0
28 Percy Crescent,Chapman,2611,HOUSE,,2,4,2,3,883.0,Blackshaw Manuka,2021-11-19T00:00:00,2021-12-08T00:00:00,2022-02-16,SINGLE RESIDENTIAL DWELLING,524000.0,1350000.0
1/75 Hilder Street,Weston,2611,HOUSE,,6,3,3,2,831.0,HIVE Property,2021-08-31T00:00:00,2021-09-25T00:00:00,2022-02-16,MULTIPLE UNIT DWELLING,,1310000.0
12 Tullaroop Street,Duffy,2611,HOUSE,305,3,4,3,2,820.0,Independent Woden,2021-11-23T00:00:00,2021-12-01T00:00:00,2022-02-16,SINGLE RESIDENTIAL DWELLING,497000.0,1875000.0
22 Bangalay Crescent,Rivett,2611,HOUSE,121,2,3,1,1,743.0,Bastion Property Group,2021-11-03T00:00:00,2021-11-20T00:00:00,2022-02-16,SINGLE RESIDENTIAL DWELLING,371000.0,970000.0
